Name,Price,Description
 Xiaomi 12T Pro 12/256GB (черный) , 62 990 ₽ ," Процессор: Qualcomm Snapdragon 8+ Gen1 
 Количество ядер процессора: 8 
 Частота: 3,2 ГГц 
 Видеопроцессор: Adreno 660 
 Оперативная память (ГБ): 12 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Интернет: GPRS, 5G, 4G, 3G 
 Диапазоны GSM: 1800, 900, 850, 1900 
 Диапазоны LTE: 5, 20, 28, 2, 1, 41, 3, 38, 4, 40, 8, 7 
 Bluetooth: 5.2 
 Wi-Fi (802.11): b, n, g, ac, a 
 ИК-порт: Да 
 SIM-карта: e-SIM, nano-SIM 
 Кол-во SIM-карт: 2 (nano-SIM + eSIM или nano-SIM + nano SIM) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67"" 
 Разрешение дисплея: 2400х1080 
 Плотность пикселей (PPI): 446 
 Контрастность: 5 000 000:1 
 Соотношение сторон: 20:9 
 Яркость (кд/м²): 500 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 200 + 8 + 2 
 Апертура: f/1.69+f/2,2+f/2.4 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на передней панели, распознавание лица 
 Быстрая зарядка: 120 Вт 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Материал: Стекло, Пластик 
 Высота (мм): 163,1 
 Ширина (мм): 75,9 
 Толщина (мм): 8,6 
 Вес (г): 209 
 Версия MIUI: 13 
 Версия Android: 12 
 Страна производитель: Китай "
 Xiaomi 12T Pro 12/256GB (синий) , 62 990 ₽ ," Процессор: Qualcomm Snapdragon 8+ Gen1 
 Количество ядер процессора: 8 
 Частота: 3,2 ГГц 
 Видеопроцессор: Adreno 660 
 Оперативная память (ГБ): 12 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Интернет: GPRS, 5G, 4G, 3G 
 Диапазоны GSM: 1800, 900, 850, 1900 
 Диапазоны LTE: 5, 20, 28, 2, 1, 41, 3, 38, 4, 40, 8, 7 
 Bluetooth: 5.2 
 Wi-Fi (802.11): b, n, g, ac, a 
 ИК-порт: Да 
 SIM-карта: e-SIM, nano-SIM 
 Кол-во SIM-карт: 2 (nano-SIM + eSIM или nano-SIM + nano SIM) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67"" 
 Разрешение дисплея: 2400х1080 
 Плотность пикселей (PPI): 446 
 Контрастность: 5 000 000:1 
 Соотношение сторон: 20:9 
 Яркость (кд/м²): 500 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 200 + 8 + 2 
 Апертура: f/1.69+f/2,2+f/2.4 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на передней панели, распознавание лица 
 Быстрая зарядка: 120 Вт 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Материал: Стекло, Пластик 
 Высота (мм): 163,1 
 Ширина (мм): 75,9 
 Толщина (мм): 8,6 
 Вес (г): 209 
 Версия MIUI: 13 
 Версия Android: 12 
 Страна производитель: Китай "
 Xiaomi Redmi Note 11 Pro+ 5G 8/128GB (серый) , 33 990 ₽ ," Процессор: MediaTek Dimensity 920 
 Количество ядер процессора: 8 
 Частота: 2.5 ГГц 
 Видеопроцессор: ARM Mali-G68 
Максимальный объем карты памяти: до 1 TБ 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G 
 Диапазоны GSM: 1800, 1900, 850, 900 
 Диапазоны LTE: 7, 8, 41, 40, 4, 1, 2, 20, 5, 28, 38, 3 
 Bluetooth: 5.2 
 Wi-Fi (802.11): g, n, b, ac, a 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6,67 
 Разрешение дисплея: 2400x1080 
 Плотность пикселей (PPI): 395 
 Контрастность: 4500000:1 
 Соотношение сторон: 20:9 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 108 + 8 + 2 
 Апертура: f/1.9 + f/2.2 + f/2.4 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
 Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 120 Вт HyperCharge 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 4500 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 163,65 
 Ширина (мм): 76,19 
 Толщина (мм): 8,34 
 Вес (г): 204 
 Примечание: Два динамика со сверхлинейным усилением;Технология LiquidCool 2.0;Линейный мотор по оси X 
 Страна производитель: Китай 
 Версия MIUI: 12.5 
 Версия Android: 11 "
 Xiaomi Redmi Note 11 Pro+ 5G 8/128GB (зеленый) , 33 990 ₽ ," Процессор: MediaTek Dimensity 920 
 Количество ядер процессора: 8 
 Частота: 2.5 ГГц 
 Видеопроцессор: ARM Mali-G68 
Максимальный объем карты памяти: до 1 TБ 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G 
 Диапазоны GSM: 1800, 1900, 850, 900 
 Диапазоны LTE: 7, 8, 41, 40, 4, 1, 2, 20, 5, 28, 38, 3 
 Bluetooth: 5.2 
 Wi-Fi (802.11): g, n, b, ac, a 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6,67 
 Разрешение дисплея: 2400x1080 
 Плотность пикселей (PPI): 395 
 Контрастность: 4500000:1 
 Соотношение сторон: 20:9 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 108 + 8 + 2 
 Апертура: f/1.9 + f/2.2 + f/2.4 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
 Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 120 Вт HyperCharge 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 4500 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 163,65 
 Ширина (мм): 76,19 
 Толщина (мм): 8,34 
 Вес (г): 204 
 Примечание: Два динамика со сверхлинейным усилением;Технология LiquidCool 2.0;Линейный мотор по оси X 
 Страна производитель: Китай 
 Версия MIUI: 12.5 
 Версия Android: 11 "
 Xiaomi Redmi 9C NFC 3/64GB (серый) , 6 990 ₽ ," Процессор: MediaTek Helio G35 
 Количество ядер процессора: 8 
 Частота: 2.3 
 Слот для карты памяти: Отдельный 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 3 
 Спутниковая навигация: GPS, ГЛОНАСС, BeiDou 
 Интернет: EDGE, GPRS, 4G, 3G 
 Диапазоны LTE: 8, 7, 5, 41, 40, 4, 38, 3, 20, 1 
 Bluetooth: 5.0 
 Wi-Fi (802.11): b, g, n 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.53 
 Разрешение дисплея: 720x1600 
 Фотокамера (Мп): 13 + 2 
 Апертура: f/2.2 + f/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 5 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080p 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Быстрая зарядка: 10 Вт 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 164,9 
 Толщина (мм): 9 
 Длина (мм): 77,07 
 Вес (г): 194 "
 POCO M4 Pro 5G 4/64GB (синий) , 14 990 ₽ ," Процессор: MediaTek Dimensity 810 
 Количество ядер процессора: 8 
 Частота: 2.4 ГГц 
 Видеопроцессор: ARM Mali-G57MP 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 4 
 Встроенная память (ГБ): 64 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, 4G, 3G 
 Диапазоны GSM: 900, 850, 1900, 1800 
 Диапазоны LTE: 66, 8, 7, 5, 41, 40, 4, 38, 32, 28, 20, 2, 17, 12, 1 
 Bluetooth: 5.1 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: Поддержка двух SIM-карт Dual Standby: 5G+5G 
 NFC: Да 
 Диагональ экрана: 6.6"" 
 Разрешение дисплея: 2400 x 1080 FHD+ 
 Яркость (кд/м²): 500 
 Частота обновления: 90 Гц 
 Контрастность: 1500:1 
 Фотокамера (Мп): 50 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик, Стекло 
 Высота (мм): 163,56 
 Ширина (мм): 75,78 
 Толщина (мм): 8,75 
 Вес (г): 195 
 Версия MIUI: 12 
 Версия Android: 11 
 Страна производитель: Китай "
 POCO M4 Pro 5G 4/64GB (серый) , 14 990 ₽ ," Процессор: MediaTek Dimensity 810 
 Количество ядер процессора: 8 
 Частота: 2.4 ГГц 
 Видеопроцессор: ARM Mali-G57MP 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 4 
 Встроенная память (ГБ): 64 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, 4G, 3G 
 Диапазоны GSM: 900, 850, 1900, 1800 
 Диапазоны LTE: 66, 8, 7, 5, 41, 40, 4, 38, 32, 28, 20, 2, 17, 12, 1 
 Bluetooth: 5.1 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: Поддержка двух SIM-карт Dual Standby: 5G+5G 
 NFC: Да 
 Диагональ экрана: 6.6"" 
 Разрешение дисплея: 2400 x 1080 FHD+ 
 Яркость (кд/м²): 500 
 Частота обновления: 90 Гц 
 Контрастность: 1500:1 
 Фотокамера (Мп): 50 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик, Стекло 
 Высота (мм): 163,56 
 Ширина (мм): 75,78 
 Толщина (мм): 8,75 
 Вес (г): 195 
 Версия MIUI: 12 
 Версия Android: 11 
 Страна производитель: Китай "
 POCO M4 Pro 5G 6/128GB (желтый) , 17 990 ₽ ," Процессор: MediaTek Dimensity 810 
 Количество ядер процессора: 8 
 Частота: 2.4 ГГц 
 Видеопроцессор: ARM Mali-G57MP 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 6 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, 4G, 3G 
 Диапазоны GSM: 900, 850, 1900, 1800 
 Диапазоны LTE: 66, 8, 7, 5, 41, 40, 4, 38, 32, 28, 20, 2, 17, 12, 1 
 Bluetooth: 5.1 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: Поддержка двух SIM-карт Dual Standby: 5G+5G 
 NFC: Да 
 Диагональ экрана: 6.6"" 
 Разрешение дисплея: 2400 x 1080 FHD+ 
 Яркость (кд/м²): 500 
 Частота обновления: 90 Гц 
 Контрастность: 1500:1 
 Фотокамера (Мп): 50 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик, Стекло 
 Высота (мм): 163,56 
 Ширина (мм): 75,78 
 Толщина (мм): 8,75 
 Вес (г): 195 
 Версия MIUI: 12 
 Версия Android: 11 
 Страна производитель: Китай "
 POCO M4 Pro 5G 6/128GB (серый) , 17 990 ₽ ," Процессор: MediaTek Dimensity 810 
 Количество ядер процессора: 8 
 Частота: 2.4 ГГц 
 Видеопроцессор: ARM Mali-G57MP 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 6 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, 4G, 3G 
 Диапазоны GSM: 900, 850, 1900, 1800 
 Диапазоны LTE: 66, 8, 7, 5, 41, 40, 4, 38, 32, 28, 20, 2, 17, 12, 1 
 Bluetooth: 5.1 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: Поддержка двух SIM-карт Dual Standby: 5G+5G 
 NFC: Да 
 Диагональ экрана: 6.6"" 
 Разрешение дисплея: 2400 x 1080 FHD+ 
 Яркость (кд/м²): 500 
 Частота обновления: 90 Гц 
 Контрастность: 1500:1 
 Фотокамера (Мп): 50 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик, Стекло 
 Высота (мм): 163,56 
 Ширина (мм): 75,78 
 Толщина (мм): 8,75 
 Вес (г): 195 
 Версия MIUI: 12 
 Версия Android: 11 
 Страна производитель: Китай "
 POCO M4 Pro 5G 6/128GB (синий) , 17 990 ₽ ," Процессор: MediaTek Dimensity 810 
 Количество ядер процессора: 8 
 Частота: 2.4 ГГц 
 Видеопроцессор: ARM Mali-G57MP 
 Слот для карты памяти: Гибридный 
 Оперативная память (ГБ): 6 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, 4G, 3G 
 Диапазоны GSM: 900, 850, 1900, 1800 
 Диапазоны LTE: 66, 8, 7, 5, 41, 40, 4, 38, 32, 28, 20, 2, 17, 12, 1 
 Bluetooth: 5.1 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: Поддержка двух SIM-карт Dual Standby: 5G+5G 
 NFC: Да 
 Диагональ экрана: 6.6"" 
 Разрешение дисплея: 2400 x 1080 FHD+ 
 Яркость (кд/м²): 500 
 Частота обновления: 90 Гц 
 Контрастность: 1500:1 
 Фотокамера (Мп): 50 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик, Стекло 
 Высота (мм): 163,56 
 Ширина (мм): 75,78 
 Толщина (мм): 8,75 
 Вес (г): 195 
 Версия MIUI: 12 
 Версия Android: 11 
 Страна производитель: Китай "
 POCO M4 Pro 8/256GB (синий) , 25 990 ₽ ," Процессор: MediaTek Helio G96 
 Количество ядер процессора: 8 
 Частота: 2,05 ГГц 
 Видеопроцессор: Mali-G57 MC2 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, Galileo, BeiDou 
 Интернет: 4G, 3G 
 Диапазоны GSM: 1900, 850, 900, 1800 
 Диапазоны LTE: 8, 7, 5, 41, 40, 4, 1, 12, 17, 2, 66, 20, 38, 32, 28 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 SIM-карты Dual Standby: 4G+4G 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.43""Full HD+ 
 Разрешение дисплея: 2400x1080 FHD+ 
 Частота обновления: 90 Гц 
 Яркость (кд/м²): 1000 нит 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 64+8+2 
 Апертура: f/1.8+f/2.2+f/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 33 Вт 
 Тип разъема для зарядки: USB Type-C 
Емкость аккумулятора (мА*ч): 5000 
 Разъемы: USB Type-C 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 159,87 
 Ширина (мм): 73,87 
 Толщина (мм): 8,09 
 Вес (г): 179.5 
 Страна производитель: Китай "
 POCO M4 Pro 8/256GB (черный) , 25 990 ₽ ," Процессор: MediaTek Helio G96 
 Количество ядер процессора: 8 
 Частота: 2,05 ГГц 
 Видеопроцессор: Mali-G57 MC2 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, Galileo, BeiDou 
 Интернет: 4G, 3G 
 Диапазоны GSM: 1900, 850, 900, 1800 
 Диапазоны LTE: 8, 7, 5, 41, 40, 4, 1, 12, 17, 2, 66, 20, 38, 32, 28 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 SIM-карты Dual Standby: 4G+4G 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.43""Full HD+ 
 Разрешение дисплея: 2400x1080 FHD+ 
 Частота обновления: 90 Гц 
 Яркость (кд/м²): 1000 нит 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 64+8+2 
 Апертура: f/1.8+f/2.2+f/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 16 
 Видеозапись: Да 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 33 Вт 
 Тип разъема для зарядки: USB Type-C 
Емкость аккумулятора (мА*ч): 5000 
 Разъемы: USB Type-C 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 159,87 
 Ширина (мм): 73,87 
 Толщина (мм): 8,09 
 Вес (г): 179.5 
 Страна производитель: Китай "
 Xiaomi Redmi 9C NFC 3/64GB (синий) , 6 990 ₽ ," Процессор: MediaTek Helio G35 
 Количество ядер процессора: 8 
 Частота: 2.3 
 Слот для карты памяти: Отдельный 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 3 
 Спутниковая навигация: GPS, ГЛОНАСС, BeiDou 
 Интернет: EDGE, GPRS, 4G, 3G 
 Диапазоны LTE: 8, 7, 5, 41, 40, 4, 38, 3, 20, 1 
 Bluetooth: 5.0 
 Wi-Fi (802.11): b, g, n 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.53 
 Разрешение дисплея: 720x1600 
 Фотокамера (Мп): 13 + 2 
 Апертура: f/2.2 + f/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 5 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 1080p 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Быстрая зарядка: 10 Вт 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 164,9 
 Толщина (мм): 9 
 Длина (мм): 77,07 
 Вес (г): 194 "
 POCO X4 Pro 5G 6/128GB (желтый) , 29 990 ₽ ," Процессор: Snapdragon 695 
 Количество ядер процессора: 8 
 Частота: 2.2 Гц 
 Видеопроцессор: Adreno 619 
Максимальный объем карты памяти: до 512 ГБ 
 Оперативная память (ГБ): 6 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, GPRS, EDGE, 4G, 3G 
 Диапазоны GSM: 900, 850, 1800, 1900 
 Диапазоны LTE: 28, 20, 2, 40, 1, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.1 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2, SIM 1 + гибрид (SIM или MicroSD) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67 
 Разрешение дисплея: 2400x1080 FHD+ 
 Плотность пикселей (PPI): 395 
 Частота обновления: 120 Гц 
 Соотношение сторон: 20:9 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 108+8+2 
 Автофокус: Да 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Беспроводная зарядка: Нет 
 Разъемы: AUDIO 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца сбоку, распознавание лица 
 Аудиоразъем: 3.5 мм 
 Высота (мм): 164,2 
 Ширина (мм): 76,1 
 Толщина (мм): 8,1 
 Вес (г): 205 
 Страна производитель: Китай "
 POCO X4 Pro 5G 6/128GB (черный) , 29 990 ₽ ," Процессор: Snapdragon 695 
 Количество ядер процессора: 8 
 Частота: 2.2 Гц 
 Видеопроцессор: Adreno 619 
Максимальный объем карты памяти: до 512 ГБ 
 Встроенная память (ГБ): 128 
 Оперативная память (ГБ): 6 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, GPRS, EDGE, 4G, 3G 
 Диапазоны GSM: 900, 850, 1800, 1900 
 Диапазоны LTE: 28, 20, 2, 40, 1, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.1 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2, SIM 1 + гибрид (SIM или MicroSD) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67 
 Разрешение дисплея: 2400x1080 FHD+ 
 Плотность пикселей (PPI): 395 
 Частота обновления: 120 Гц 
 Соотношение сторон: 20:9 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 108+8+2 
 Автофокус: Да 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Беспроводная зарядка: Нет 
 Разъемы: AUDIO 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца сбоку, распознавание лица 
 Аудиоразъем: 3.5 мм 
 Высота (мм): 164,2 
 Ширина (мм): 76,1 
 Толщина (мм): 8,1 
 Вес (г): 205 
 Страна производитель: Китай "
 POCO X4 Pro 5G 8/256GB (желтый) , 32 990 ₽ ," Процессор: Snapdragon 695 
 Количество ядер процессора: 8 
 Частота: 2.2 Гц 
 Видеопроцессор: Adreno 619 
Максимальный объем карты памяти: до 512 ГБ 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, GPRS, EDGE, 4G, 3G 
 Диапазоны GSM: 900, 850, 1800, 1900 
 Диапазоны LTE: 28, 20, 2, 40, 1, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.1 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2, SIM 1 + гибрид (SIM или MicroSD) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67 
 Разрешение дисплея: 2400x1080 FHD+ 
 Плотность пикселей (PPI): 395 
 Частота обновления: 120 Гц 
 Соотношение сторон: 20:9 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 108+8+2 
 Автофокус: Да 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Беспроводная зарядка: Нет 
 Разъемы: AUDIO 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца сбоку, распознавание лица 
 Аудиоразъем: 3.5 мм 
 Высота (мм): 164,2 
 Ширина (мм): 76,1 
 Толщина (мм): 8,1 
 Вес (г): 205 
 Страна производитель: Китай "
 POCO X4 Pro 5G 8/256GB (синий) , 32 990 ₽ ," Процессор: Snapdragon 695 
 Количество ядер процессора: 8 
 Частота: 2.2 Гц 
 Видеопроцессор: Adreno 619 
Максимальный объем карты памяти: до 512 ГБ 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 256 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 5G, GPRS, EDGE, 4G, 3G 
 Диапазоны GSM: 900, 850, 1800, 1900 
 Диапазоны LTE: 28, 20, 2, 40, 1, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.1 
 Wi-Fi (802.11): n, g, b, ac, a 
 ИК-порт: Да 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2, SIM 1 + гибрид (SIM или MicroSD) 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.67 
 Разрешение дисплея: 2400x1080 FHD+ 
 Плотность пикселей (PPI): 395 
 Частота обновления: 120 Гц 
 Соотношение сторон: 20:9 
 Контрастность: 4 500 000:1 
 Фотокамера (Мп): 108+8+2 
 Автофокус: Да 
 Фронтальная камера (Мп): 20 
 Видеозапись: Да 
 Частота кадров видеосъемки: 30fps 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Беспроводная зарядка: Нет 
 Разъемы: AUDIO 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца сбоку, распознавание лица 
 Аудиоразъем: 3.5 мм 
 Высота (мм): 164,2 
 Ширина (мм): 76,1 
 Толщина (мм): 8,1 
 Вес (г): 205 
 Страна производитель: Китай "
